Property_ID,Location_City,Location_District,Listing_Date,Property_Type,Square_Footage,Bedrooms,Bathrooms,Year_Built,Build_Quality_Rating,Nearby_Amenities_Score,Market_Trend_Index,Sale_Price_GBP,Agent_Commission_Percentage,Days_On_Market,Transaction_Type,Revenue_Activity,Revenue_GBP_Monthly,Price_Boxcox
BG-REA-20241123-09192,Reading,Southcote,2024-11-23,Townhouse,1112,1,1,1987,9,5.0,1.14,710724.28,1.43,146,Sale,Sale Commission,846.95,489.0409384068283
BG-LON-20200719-09193,London,Clapham,2020-07-19,Townhouse,1889,1,1,2012,7,1.0,0.89,600795.1,1.31,58,Sale,Sale Commission,655.87,457.8496101722017
BG-REA-20200512-09194,Reading,Earley,2020-05-12,Townhouse,3332,5,1,1966,3,6.0,0.88,1480206.17,1.09,93,Lease,Residential Rent,87415.05,651.9411522189644
BG-LON-20180114-09195,London,Wimbledon,2018-01-14,Detached House,618,3,3,1967,3,10.0,1.01,262420.19,2.52,77,Lease,Student Housing,12093.45,330.72023551622027
BG-REA-20201224-09196,Reading,Earley,2020-12-24,Apartment,629,1,1,2019,10,8.0,0.88,327548.62,1.57,120,Lease,Student Housing,22780.06,360.8267210343713
BG-REA-20230219-09197,Reading,Kennet Island,2023-02-19,Detached House,2643,3,1,1958,9,5.0,1.1,1413057.49,2.51,56,Lease,Student Housing,102782.89,640.1940877972725
BG-LON-20190220-09198,London,Richmond,2019-02-20,Detached House,2235,3,1,1985,7,7.0,1.02,1414464.94,2.48,170,Sale,Sale Commission,2923.23,640.4437624633239
BG-REA-20181103-09199,Reading,Earley,2018-11-03,Apartment,1868,5,2,2002,1,7.0,0.99,1281716.79,1.9,169,Sale,Sale Commission,2029.38,616.1921365177486
BG-LON-20220425-09200,London,Richmond,2022-04-25,Apartment,2873,5,5,1950,10,10.0,1.08,2115881.97,2.07,68,Sale,Sale Commission,3649.9,749.831070067705
BG-LON-20240115-09201,London,Camden,2024-01-15,Apartment,3204,5,2,1955,9,6.0,1.11,2052380.25,1.73,117,Sale,Sale Commission,2958.85,740.9401443641485
BG-REA-20200109-09202,Reading,Caversham,2020-01-09,Apartment,619,3,2,1983,1,4.0,0.99,325610.71,1.0,91,Lease,Residential Rent,11623.81,359.98648303088794
BG-GUI-20230417-09203,Guildford,Stoughton,2023-04-17,Apartment,1141,5,2,2020,9,4.0,1.12,1030721.8,1.98,77,Lease,Residential Rent,31575.83,565.7593427947463
BG-LON-20190629-09204,London,Greenwich,2019-06-29,Townhouse,1956,4,1,2017,4,4.0,1.0,755332.87,2.11,30,Lease,Residential Rent,29839.68,500.85503001686305
BG-LON-20180726-09205,London,Greenwich,2018-07-26,Townhouse,2689,4,2,1990,4,9.0,0.98,2000395.04,1.05,158,Sale,Sale Commission,1750.35,733.5359349826645
BG-LON-20210509-09206,London,Notting Hill,2021-05-09,Apartment,1295,1,1,1977,1,7.0,0.88,444440.38,2.75,23,Lease,Residential Rent,33535.9,406.7701000808888
BG-GUI-20240910-09207,Guildford,Jacobs Well,2024-09-10,Apartment,2241,4,2,2002,4,6.0,1.12,1371901.26,1.74,120,Sale,Sale Commission,1989.26,632.8250612360597
BG-REA-20241215-09208,Reading,Whitley,2024-12-15,Apartment,1094,1,1,1992,5,8.0,1.1,512736.43,1.05,110,Lease,Residential Rent,23118.06,430.24483880541135
BG-GUI-20240519-09209,Guildford,Guildford Town Centre,2024-05-19,Townhouse,2988,3,1,1953,6,10.0,1.09,2013878.67,2.65,123,Sale,Sale Commission,4447.32,735.467561472546
BG-LON-20230727-09210,London,Hammersmith,2023-07-27,Detached House,1429,3,2,1956,1,2.0,1.05,920812.18,1.92,38,Sale,Sale Commission,1473.3,541.3017565770658
BG-LON-20220620-09211,London,Brixton,2022-06-20,Townhouse,2781,1,1,1994,3,1.0,1.06,1426994.64,1.21,62,Sale,Sale Commission,1438.89,642.6598206722775
BG-GUI-20241212-09212,Guildford,Park Barn,2024-12-12,Detached House,839,4,4,1971,6,9.0,1.12,569405.09,2.57,148,Lease,Student Housing,26565.82,448.311522870812
BG-GUI-20230818-09213,Guildford,Park Barn,2023-08-18,Apartment,3232,4,4,2013,8,9.0,1.05,1751110.92,2.52,13,Sale,Sale Commission,3677.33,696.2919541941711
BG-REA-20181229-09214,Reading,Whitley,2018-12-29,Apartment,997,5,1,1998,9,2.0,1.02,668459.18,2.53,94,Sale,Sale Commission,1409.33,477.42259004286046
BG-GUI-20190208-09215,Guildford,Park Barn,2019-02-08,Townhouse,1508,4,4,1984,2,4.0,1.01,614088.66,2.42,164,Lease,Airbnb/Short Let,23085.65,461.79729787424174
BG-LON-20221206-09216,London,Chelsea,2022-12-06,Townhouse,1631,3,3,1963,8,9.0,1.13,2133405.43,1.96,114,Sale,Sale Commission,3484.56,752.2558187036254
BG-REA-20220816-09217,Reading,Kennet Island,2022-08-16,Townhouse,1714,5,3,1978,9,9.0,1.09,1072386.32,1.45,31,Sale,Sale Commission,1295.8,574.6132275064848
BG-GUI-20230724-09218,Guildford,Stoughton,2023-07-24,Detached House,1729,1,1,1953,6,,1.09,638243.74,2.15,33,Sale,Sale Commission,1143.52,468.83914444119654
BG-REA-20210514-09219,Reading,Kennet Island,2021-05-14,Apartment,1806,4,4,2011,8,7.0,0.93,1285220.7,2.2,36,Sale,Sale Commission,2356.24,616.8514688094936
BG-LON-20211223-09220,London,Hammersmith,2021-12-23,Apartment,3251,4,3,1982,9,1.0,1.06,1634789.99,1.99,49,Lease,Student Housing,120340.0,677.8014730745147
BG-GUI-20231124-09221,Guildford,Burpham,2023-11-24,Townhouse,2398,5,1,2013,1,7.0,1.06,1755269.33,2.98,102,Sale,Sale Commission,4358.92,696.9389072728114
BG-REA-20191214-09222,Reading,Tilehurst,2019-12-14,Detached House,3041,3,1,1984,10,6.0,1.02,1738326.52,2.4,94,Lease,Student Housing,81415.17,694.297106949418
BG-LON-20190508-09223,London,Wimbledon,2019-05-08,Townhouse,2778,5,1,1957,5,7.0,0.99,1779500.11,1.1,84,Lease,Student Housing,100105.82,700.6901936908042
BG-REA-20190228-09224,Reading,Southcote,2019-02-28,Apartment,600,1,1,2012,6,7.0,0.99,384702.69,1.76,170,Lease,Airbnb/Short Let,18140.36,384.35734903946525
BG-LON-20231227-09225,London,Camden,2023-12-27,Detached House,1434,2,2,1967,3,6.0,1.09,754745.28,1.36,16,Sale,Sale Commission,855.38,500.7022191551264
BG-REA-20230502-09226,Reading,Southcote,2023-05-02,Detached House,1143,3,2,1957,10,4.0,1.13,652970.23,1.19,14,Sale,Sale Commission,647.53,473.0528251971713
BG-REA-20241217-09227,Reading,Earley,2024-12-17,Apartment,2870,5,3,1962,2,6.0,1.15,1284035.64,1.19,90,Sale,Sale Commission,1273.34,616.6285983743845
BG-GUI-20190930-09228,Guildford,Onslow Village,2019-09-30,Apartment,647,1,1,1972,4,,0.99,287165.62,2.39,6,Sale,Sale Commission,571.94,342.6447064760678
BG-LON-20220716-09229,London,Wimbledon,2022-07-16,Apartment,1608,5,2,1954,2,2.0,1.11,683615.65,2.68,93,Sale,Sale Commission,1526.74,481.639174287919
BG-REA-20210702-09230,Reading,Kennet Island,2021-07-02,Detached House,3044,4,2,1980,8,,1.09,1861392.59,2.75,138,Sale,Sale Commission,4265.69,713.1426301913632
BG-LON-20200727-09231,London,Kensington,2020-07-27,Townhouse,2785,4,1,1955,2,3.0,0.94,2127101.96,1.51,50,Sale,Sale Commission,2676.6,751.3850014170918
BG-GUI-20190818-09232,Guildford,Park Barn,2019-08-18,Detached House,2761,3,3,1995,6,1.0,1.0,1532033.83,2.17,125,Lease,Airbnb/Short Let,46628.88,660.7874627936046
BG-REA-20220922-09233,Reading,Kennet Island,2022-09-22,Detached House,1752,2,1,1977,8,2.0,1.12,920480.47,2.44,64,Sale,Sale Commission,1871.64,541.2253180152205
BG-GUI-20240616-09234,Guildford,Jacobs Well,2024-06-16,Detached House,3476,3,1,2005,4,3.0,1.05,2442205.51,1.7,168,Lease,Residential Rent,113031.87,793.1300609494792
BG-GUI-20210120-09235,Guildford,Merrow,2021-01-20,Townhouse,3872,1,1,2019,1,6.0,0.88,1340774.23,1.23,116,Sale,Sale Commission,1374.29,627.1617350772674
BG-REA-20240619-09236,Reading,Whitley,2024-06-19,Detached House,3323,5,2,1984,7,1.0,1.09,2710053.46,1.73,110,Sale,Sale Commission,3906.99,826.0978345652819
BG-GUI-20210117-09237,Guildford,Merrow,2021-01-17,Apartment,2703,5,2,1974,10,,0.86,1020863.65,1.89,75,Sale,Sale Commission,1607.86,563.6326420432409
BG-REA-20201122-09238,Reading,Whitley,2020-11-22,Detached House,2071,2,2,1972,1,2.0,0.87,1039196.07,2.92,70,Lease,Residential Rent,80824.56,567.5776049268607
BG-REA-20181020-09239,Reading,Earley,2018-10-20,Apartment,3339,3,1,1973,9,9.0,1.02,2056897.67,2.44,97,Sale,Sale Commission,4182.36,741.5781293862397
BG-REA-20240614-09240,Reading,Whitley,2024-06-14,Townhouse,3526,4,2,2020,10,8.0,1.15,2044227.66,1.51,121,Sale,Sale Commission,2572.32,739.7866014807917
BG-REA-20190222-09241,Reading,Earley,2019-02-22,Apartment,3632,3,1,2003,2,10.0,1.01,1547631.43,2.66,45,Sale,Sale Commission,3430.58,663.4139523922744
BG-LON-20180930-09242,London,Brixton,2018-09-30,Detached House,784,4,1,1974,8,8.0,0.99,461191.84,2.41,130,Lease,Airbnb/Short Let,20097.66,412.7209855386681
BG-REA-20201222-09243,Reading,Kennet Island,2020-12-22,Detached House,2554,4,1,2010,9,3.0,0.94,1216679.45,2.53,177,Lease,Residential Rent,43538.64,603.7489715968978
BG-GUI-20191110-09244,Guildford,Onslow Village,2019-11-10,Detached House,2033,5,2,1960,10,10.0,1.0,1713707.44,1.13,77,Sale,Sale Commission,1613.74,690.4302484296298
BG-GUI-20180418-09245,Guildford,Burpham,2018-04-18,Detached House,2369,1,1,1995,1,2.0,1.01,758025.5,2.5,77,Sale,Sale Commission,1579.22,501.55435973923795
BG-GUI-20241207-09246,Guildford,Stoughton,2024-12-07,Apartment,2974,1,1,1971,3,3.0,1.15,1767218.91,2.14,123,Sale,Sale Commission,3151.54,698.7928009524715
BG-LON-20200406-09247,London,Hammersmith,2020-04-06,Detached House,2721,3,2,1988,3,9.0,0.88,1636753.33,2.03,125,Lease,Airbnb/Short Let,70553.11,678.120114692565
BG-GUI-20231115-09248,Guildford,Jacobs Well,2023-11-15,Detached House,1158,3,3,2010,8,7.0,1.14,679311.06,2.8,95,Sale,Sale Commission,1585.06,480.4474689515004
BG-GUI-20211126-09249,Guildford,Jacobs Well,2021-11-26,Apartment,1888,5,4,1963,7,4.0,1.06,1297310.39,1.39,155,Sale,Sale Commission,1502.72,619.1180110584127
BG-GUI-20220415-09250,Guildford,Guildford Town Centre,2022-04-15,Townhouse,2000,2,1,1950,2,7.0,1.09,1394349.88,2.17,132,Sale,Sale Commission,2521.45,636.860944463037
BG-GUI-20230530-09251,Guildford,Park Barn,2023-05-30,Apartment,744,5,1,2014,9,6.0,1.09,492041.27,2.9,95,Sale,Sale Commission,1189.1,423.34424574315835
BG-REA-20220713-09252,Reading,Caversham,2022-07-13,Detached House,1840,5,1,1978,6,10.0,1.15,1583242.38,2.21,124,Lease,Residential Rent,48082.54,669.3505931421164
BG-LON-20231102-09253,London,Ealing,2023-11-02,Apartment,2858,4,4,1997,5,5.0,1.09,1529998.7,2.04,123,Sale,Sale Commission,2601.0,660.4435651779996
BG-LON-20201119-09254,London,Camden,2020-11-19,Townhouse,3129,2,1,1984,7,5.0,0.93,1461539.4,2.99,14,Sale,Sale Commission,3641.67,648.7087605504906
BG-LON-20200126-09255,London,Camden,2020-01-26,Detached House,2952,2,1,1979,9,10.0,0.98,1191129.25,2.82,106,Sale,Sale Commission,2799.15,598.7497260553953
BG-REA-20200310-09256,Reading,Caversham,2020-03-10,Apartment,2634,4,4,1964,8,5.0,0.9,1288089.68,2.31,50,Sale,Sale Commission,2479.57,617.3905101850426
BG-LON-20190402-09257,London,Ealing,2019-04-02,Detached House,3689,3,1,1985,5,2.0,0.99,2249114.84,2.97,134,Sale,Sale Commission,5566.56,767.9698124252113
BG-REA-20191124-09258,Reading,Southcote,2019-11-24,Apartment,2056,1,1,1957,8,4.0,0.98,1087541.16,2.89,15,Sale,Sale Commission,2619.16,577.7815791950412
BG-GUI-20241027-09259,Guildford,Jacobs Well,2024-10-27,Apartment,2036,5,4,1951,2,4.0,1.12,1711458.92,2.43,62,Sale,Sale Commission,3465.7,690.0753948169655
BG-LON-20240206-09260,London,Shoreditch,2024-02-06,Detached House,914,3,2,2017,2,7.0,1.09,487966.01,1.9,8,Sale,Sale Commission,772.61,421.96463787990507
BG-REA-20221026-09261,Reading,Kennet Island,2022-10-26,Detached House,1943,5,5,1998,9,10.0,1.11,1677342.57,2.7,174,Sale,Sale Commission,3774.02,684.6560175635556
BG-GUI-20230207-09262,Guildford,Onslow Village,2023-02-07,Detached House,2385,5,3,2021,3,5.0,1.14,1479429.62,1.9,24,Sale,Sale Commission,2342.43,651.8071797911078
BG-REA-20200408-09263,Reading,Coley,2020-04-08,Detached House,1498,5,4,2013,7,3.0,0.91,1111679.8,2.49,136,Sale,Sale Commission,2306.74,582.7730050888396
BG-GUI-20180116-09264,Guildford,Burpham,2018-01-16,Detached House,3886,1,1,1951,2,9.0,1.02,1350685.33,2.62,108,Sale,Sale Commission,2949.0,628.9736052354042
BG-REA-20230409-09265,Reading,Tilehurst,2023-04-09,Townhouse,1201,4,1,1951,5,,1.08,848630.0,2.03,89,Sale,Sale Commission,1435.6,524.2548678922675
BG-REA-20210804-09266,Reading,Earley,2021-08-04,Apartment,1266,2,1,1996,5,3.0,1.07,818807.51,1.35,156,Sale,Sale Commission,921.16,516.953729767418
BG-GUI-20220613-09267,Guildford,Merrow,2022-06-13,Townhouse,2172,4,4,1989,8,3.0,1.06,1389260.0,2.05,21,Lease,Student Housing,53261.77,635.9493637775078
BG-REA-20240702-09268,Reading,Whitley,2024-07-02,Apartment,3752,5,4,2020,9,3.0,1.11,3310729.09,1.62,150,Sale,Sale Commission,4469.48,893.4105087946344
BG-LON-20200426-09269,London,Greenwich,2020-04-26,Detached House,2367,4,3,1960,2,6.0,0.94,1667994.18,2.32,87,Sale,Sale Commission,3224.79,683.1593125242736
BG-GUI-20220522-09270,Guildford,Burpham,2022-05-22,Detached House,761,3,2,1989,10,,1.09,572139.61,2.78,9,Lease,Residential Rent,15138.56,449.15498782402057
BG-REA-20210326-09271,Reading,Earley,2021-03-26,Apartment,1112,2,2,1963,5,7.0,0.86,483210.98,1.5,42,Sale,Sale Commission,604.01,420.3459932665986
BG-GUI-20241206-09272,Guildford,Stoughton,2024-12-06,Apartment,722,3,2,1986,3,4.0,1.11,323325.08,1.45,6,Sale,Sale Commission,390.68,358.99155145992364
BG-GUI-20200224-09273,Guildford,Jacobs Well,2020-02-24,Detached House,929,1,1,1994,8,1.0,1.02,450313.24,2.31,132,Lease,Airbnb/Short Let,33188.67,408.8717398100183
BG-REA-20190204-09274,Reading,Earley,2019-02-04,Townhouse,988,4,4,2016,4,2.0,1.0,577881.26,1.84,87,Sale,Sale Commission,886.08,450.918037541144
BG-GUI-20180807-09275,Guildford,Guildford Town Centre,2018-08-07,Apartment,3245,2,2,1974,1,4.0,0.99,1549502.92,2.63,50,Lease,Student Housing,123423.61,663.7280071698178
BG-LON-20241019-09276,London,Ealing,2024-10-19,Apartment,1395,4,2,1987,1,3.0,1.14,935094.48,1.27,41,Sale,Sale Commission,989.64,544.577141578287
BG-GUI-20190822-09277,Guildford,Merrow,2019-08-22,Townhouse,2456,4,1,2019,4,7.0,1.01,1333855.48,2.85,81,Sale,Sale Commission,3167.91,625.89205640197
BG-LON-20200118-09278,London,Croydon,2020-01-18,Apartment,2367,5,5,1977,1,4.0,1.01,968527.45,2.2,80,Lease,Residential Rent,53233.98,552.1269006737037
BG-REA-20231123-09279,Reading,Coley,2023-11-23,Townhouse,2618,2,1,2012,2,,1.1,1219325.98,1.33,41,Sale,Sale Commission,1351.42,604.2631280506537
BG-GUI-20200206-09280,Guildford,Guildford Town Centre,2020-02-06,Townhouse,2270,2,2,2008,2,3.0,0.98,953136.54,1.52,94,Sale,Sale Commission,1207.31,548.6714356886536
BG-REA-20221124-09281,Reading,Kennet Island,2022-11-24,Townhouse,3347,1,1,2013,3,2.0,1.09,1085660.27,2.81,89,Sale,Sale Commission,2542.25,577.3898200225917
BG-LON-20210809-09282,London,Clapham,2021-08-09,Townhouse,1801,5,3,1978,8,5.0,1.09,904426.48,1.15,25,Lease,Student Housing,29547.68,537.5055994418046
BG-REA-20230705-09283,Reading,Earley,2023-07-05,Townhouse,1646,1,1,1964,1,5.0,1.07,816608.46,1.32,18,Sale,Sale Commission,898.27,516.4089822580324
BG-LON-20210405-09284,London,Camden,2021-04-05,Detached House,721,1,1,1955,2,8.0,0.91,355005.28,1.77,110,Sale,Sale Commission,523.63,372.4190604236589
BG-REA-20230817-09285,Reading,Whitley,2023-08-17,Detached House,1609,4,3,2011,1,9.0,1.1,772104.83,2.78,43,Lease,Airbnb/Short Let,27504.98,505.18659322975606
BG-LON-20230109-09286,London,Chelsea,2023-01-09,Detached House,2384,5,5,2004,4,8.0,1.15,3260508.53,1.12,176,Sale,Sale Commission,3043.14,888.0837864779437
BG-REA-20200628-09287,Reading,Coley,2020-06-28,Apartment,996,4,1,2002,1,8.0,0.9,659942.4,2.79,34,Sale,Sale Commission,1534.37,475.02756080082577
BG-REA-20210611-09288,Reading,Earley,2021-06-11,Detached House,3438,5,5,1962,9,9.0,0.94,2070547.53,1.68,13,Lease,Airbnb/Short Let,111752.15,743.5006919051575
BG-GUI-20220915-09289,Guildford,Jacobs Well,2022-09-15,Townhouse,2622,1,1,1958,10,2.0,1.11,1317356.4,2.87,60,Sale,Sale Commission,3150.68,622.8479662886513
BG-LON-20180505-09290,London,Greenwich,2018-05-05,Apartment,828,4,1,1966,8,3.0,0.99,490243.56,1.65,155,Sale,Sale Commission,674.08,422.7365249022721
BG-LON-20201105-09291,London,Shoreditch,2020-11-05,Apartment,819,3,2,2013,6,4.0,0.88,364549.69,1.79,12,Sale,Sale Commission,543.79,376.3201589192287
BG-REA-20190926-09292,Reading,Coley,2019-09-26,Townhouse,1271,1,1,2003,6,4.0,1.0,516511.6,1.28,170,Sale,Sale Commission,550.95,431.4852096488223
BG-LON-20240913-09293,London,Hammersmith,2024-09-13,Townhouse,1231,3,1,2006,8,,1.14,921521.61,1.08,167,Sale,Sale Commission,829.37,541.4651798011167
BG-LON-20190331-09294,London,Islington,2019-03-31,Detached House,1271,5,5,1993,4,1.0,1.01,1059235.36,1.98,124,Lease,Student Housing,28573.29,571.84161329016
BG-GUI-20180922-09295,Guildford,Guildford Town Centre,2018-09-22,Apartment,1680,5,2,1997,6,,0.98,1243836.27,1.86,176,Sale,Sale Commission,1927.95,608.992869384017
BG-REA-20240428-09296,Reading,Earley,2024-04-28,Apartment,2894,5,1,2014,7,3.0,1.1,2287038.36,1.03,112,Lease,Student Housing,83901.37,773.0124258520048
BG-GUI-20210109-09297,Guildford,Merrow,2021-01-09,Detached House,998,1,1,1997,1,5.0,0.87,281631.84,2.43,27,Lease,Residential Rent,30579.2,340.03418264065994
BG-GUI-20180730-09298,Guildford,Onslow Village,2018-07-30,Detached House,3578,4,4,1990,3,10.0,1.0,2736501.98,2.77,39,Sale,Sale Commission,6316.76,829.2434013598619
BG-GUI-20210928-09299,Guildford,Jacobs Well,2021-09-28,Townhouse,2379,4,1,1959,1,6.0,1.07,1319158.26,2.22,174,Sale,Sale Commission,2440.44,623.1815374741813
BG-GUI-20230103-09300,Guildford,Park Barn,2023-01-03,Apartment,3480,1,1,1953,6,,1.12,1489897.43,3.0,170,Sale,Sale Commission,3724.74,653.6095201676542
BG-GUI-20240112-09301,Guildford,Onslow Village,2024-01-12,Townhouse,2785,4,2,1961,7,9.0,1.08,1452476.37,2.81,94,Sale,Sale Commission,3401.22,647.1302966452295
BG-LON-20200228-09302,London,Camden,2020-02-28,Detached House,574,2,2,1996,2,10.0,1.01,345635.75,1.27,103,Sale,Sale Commission,365.8,368.5267155891326
BG-LON-20190902-09303,London,Hammersmith,2019-09-02,Detached House,2653,4,1,1966,2,5.0,0.99,980424.0,2.65,39,Sale,Sale Commission,2165.1,554.7749533031164
BG-GUI-20220823-09304,Guildford,Guildford Town Centre,2022-08-23,Townhouse,3643,3,2,1987,3,10.0,1.13,2747125.23,1.55,152,Sale,Sale Commission,3548.37,830.5016219690733
BG-GUI-20240328-09305,Guildford,Park Barn,2024-03-28,Apartment,2368,4,2,2000,2,2.0,1.07,1731562.97,1.72,44,Sale,Sale Commission,2481.91,693.2381182854288
BG-GUI-20240614-09306,Guildford,Jacobs Well,2024-06-14,Townhouse,3711,2,2,2011,1,4.0,1.13,2338841.15,2.78,25,Sale,Sale Commission,5418.32,779.8188033280109
BG-GUI-20220121-09307,Guildford,Guildford Town Centre,2022-01-21,Apartment,1135,4,4,2012,6,5.0,1.15,998452.34,1.95,80,Sale,Sale Commission,1622.49,558.7507899561884
BG-LON-20240927-09308,London,Croydon,2024-09-27,Apartment,3020,1,1,2007,10,6.0,1.12,1852476.3,2.66,167,Sale,Sale Commission,4106.32,711.8032542722167
BG-GUI-20180209-09309,Guildford,Stoughton,2018-02-09,Detached House,2748,4,2,2004,8,4.0,1.0,1226093.19,1.09,179,Lease,Student Housing,108328.43,605.5747448789917
BG-REA-20230711-09310,Reading,Southcote,2023-07-11,Apartment,3432,2,2,1975,1,3.0,1.14,2335567.25,2.32,119,Sale,Sale Commission,4515.43,779.3913829924492
BG-LON-20240904-09311,London,Wimbledon,2024-09-04,Townhouse,3018,4,4,1994,1,10.0,1.12,1515989.42,2.66,135,Sale,Sale Commission,3360.44,658.0686624851627
BG-REA-20230514-09312,Reading,Tilehurst,2023-05-14,Apartment,2453,5,5,2005,7,8.0,1.11,2003652.93,2.9,165,Lease,Residential Rent,49856.79,734.0033768084362
BG-LON-20180115-09313,London,Brixton,2018-01-15,Apartment,1619,3,2,1950,10,4.0,0.99,825618.23,2.23,139,Sale,Sale Commission,1534.27,518.6352381892905
BG-LON-20200706-09314,London,Chelsea,2020-07-06,Apartment,1550,2,1,1964,4,8.0,0.9,1257928.13,2.96,152,Lease,Airbnb/Short Let,46804.02,611.686472759713
BG-GUI-20240529-09315,Guildford,Stoughton,2024-05-29,Detached House,3683,2,1,1963,6,,1.08,1614752.91,2.78,47,Lease,Airbnb/Short Let,98980.51,674.5361112026375
BG-REA-20250131-09316,Reading,Earley,2025-01-31,Apartment,2693,1,1,2019,8,1.0,1.12,1604592.96,2.59,156,Sale,Sale Commission,3463.25,672.8709382500506
BG-REA-20200327-09317,Reading,Caversham,2020-03-27,Detached House,1123,1,1,1959,5,7.0,0.93,510395.59,2.9,8,Sale,Sale Commission,1233.46,429.4729321173908
BG-GUI-20180530-09318,Guildford,Burpham,2018-05-30,Townhouse,1405,3,1,2011,2,,0.99,598574.42,2.37,145,Lease,Student Housing,32450.48,457.1849748114152
BG-LON-20181108-09319,London,Croydon,2018-11-08,Townhouse,954,2,2,1957,6,10.0,0.98,377718.9,1.98,143,Lease,Residential Rent,29677.56,381.601882366538
BG-REA-20230303-09320,Reading,Southcote,2023-03-03,Detached House,2278,1,1,1993,3,1.0,1.13,872659.52,1.56,54,Sale,Sale Commission,1134.46,530.0247072427003
BG-REA-20210407-09321,Reading,Tilehurst,2021-04-07,Townhouse,534,4,3,1979,3,8.0,0.89,210303.24,2.78,139,Sale,Sale Commission,487.2,303.142980781856
BG-REA-20240320-09322,Reading,Earley,2024-03-20,Detached House,757,2,2,1988,10,4.0,1.12,447703.38,1.56,77,Sale,Sale Commission,582.01,407.9398615320142
BG-REA-20190528-09323,Reading,Tilehurst,2019-05-28,Townhouse,1521,4,2,1991,8,8.0,0.98,1036117.07,1.57,111,Lease,Residential Rent,59593.4,566.9180160000484
BG-LON-20201029-09324,London,Richmond,2020-10-29,Apartment,3779,4,3,1979,2,7.0,0.93,1305701.78,2.72,79,Lease,Residential Rent,87991.59,620.683642104342
BG-REA-20240406-09325,Reading,Caversham,2024-04-06,Townhouse,3283,5,1,1986,6,1.0,1.15,1858287.01,2.1,144,Lease,Student Housing,79242.77,712.6765651081719
BG-LON-20190620-09326,London,Richmond,2019-06-20,Apartment,3256,2,2,1999,4,10.0,0.99,2017979.5,2.02,71,Lease,Residential Rent,85393.97,736.0534697436392
BG-REA-20230513-09327,Reading,Caversham,2023-05-13,Detached House,763,4,3,2000,4,10.0,1.14,534700.09,2.0,85,Sale,Sale Commission,891.17,437.38503588090805
BG-REA-20240409-09328,Reading,Kennet Island,2024-04-09,Apartment,2593,5,2,1986,1,7.0,1.12,1970576.55,1.58,43,Lease,Residential Rent,76775.04,729.2358415939517
BG-REA-20181007-09329,Reading,Southcote,2018-10-07,Apartment,541,3,3,2005,6,,1.01,388434.63,2.87,29,Sale,Sale Commission,929.01,385.81729745798043
BG-GUI-20230203-09330,Guildford,Onslow Village,2023-02-03,Apartment,1305,1,1,1950,3,6.0,1.12,685413.01,1.26,67,Lease,Airbnb/Short Let,45210.04,482.1354104009877
BG-GUI-20210528-09331,Guildford,Merrow,2021-05-28,Townhouse,2207,4,2,2004,3,10.0,0.94,1228127.73,1.32,139,Sale,Sale Commission,1350.94,605.968214698128
